ticker,name,failed_gates,values,missing_fields,source,retrieved_at
TGTX,TG Therapeutics Inc,eps_growth,"{'revenue_growth_yoy': 70.27, 'eps_growth_yoy': -71.45, 'eps_next_year': 167.84, 'operating_margin': 17.05}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TIGO,Millicom International Cellular SA,eps_growth;earnings_window,"{'revenue_growth_yoy': 44.47, 'eps_growth_yoy': -42.699999999999996, 'eps_next_year': 57.56, 'operating_margin': 23.61}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TLN,Talen Energy Corp,revenue_growth;eps_growth,"{'revenue_growth_yoy': 3.2300000000000004, 'eps_growth_yoy': -2.3335, 'eps_next_year': 48.67, 'operating_margin': 31.09}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TMDX,Transmedics Group Inc,eps_growth,"{'revenue_growth_yoy': 20.7, 'eps_growth_yoy': -55.84, 'eps_next_year': 53.57, 'operating_margin': 12.21}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TMUS,T-Mobile US Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 7.85, 'eps_growth_yoy': 5.4, 'eps_next_year': 27.43, 'operating_margin': 21.17}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TNGX,Tango Therapeutics Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -100.0, 'eps_growth_yoy': 12.31, 'eps_next_year': -15.72, 'operating_margin': -2.0622}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TPG,TPG Inc,eps_growth,"{'revenue_growth_yoy': 99.00999999999999, 'eps_growth_yoy': 8.3283, 'eps_next_year': 27.17, 'operating_margin': 15.36}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TRI,Thomson-Reuters Corp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 9.47, 'eps_growth_yoy': 47.71, 'eps_next_year': 14.34, 'operating_margin': 26.83}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TRMB,Trimble Inc,revenue_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 11.81, 'eps_growth_yoy': 54.120000000000005, 'eps_next_year': 13.63, 'operating_margin': 18.240000000000002}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TRMD,Torm Plc,eps_next_year,"{'revenue_growth_yoy': 22.15, 'eps_growth_yoy': 91.51, 'eps_next_year': -48.7, 'operating_margin': 28.410000000000004}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TROW,T. Rowe Price Group Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 10.68, 'eps_growth_yoy': 28.62, 'eps_next_year': 43.0, 'operating_margin': 36.93}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TSCO,Tractor Supply Co,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 2.29, 'eps_growth_yoy': -14.899999999999999, 'eps_next_year': 6.17, 'operating_margin': 8.91}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TSLA,Tesla Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 25.52, 'eps_growth_yoy': -5.5, 'eps_next_year': 32.4, 'operating_margin': 4.61}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TTAN,ServiceTitan Inc,operating_margin,"{'revenue_growth_yoy': 24.63, 'eps_growth_yoy': 53.2, 'eps_next_year': 25.03, 'operating_margin': -13.94}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TTD,Trade Desk Inc,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': 11.82, 'eps_growth_yoy': -16.77, 'eps_next_year': 19.6, 'operating_margin': 20.26}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TTEK,Tetra Tech Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -4.47, 'eps_growth_yoy': -1.8599999999999999, 'eps_next_year': 10.19, 'operating_margin': 11.73}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TTWO,Take-Two Interactive Software Inc,revenue_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 6.15, 'eps_growth_yoy': 98.48, 'eps_next_year': 47.3, 'operating_margin': -1.6500000000000001}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TVTX,Travere Therapeutics Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 48.17, 'eps_growth_yoy': -1.5955, 'eps_next_year': 9888.53, 'operating_margin': -6.84}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TW,Tradeweb Markets Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 8.959999999999999, 'eps_growth_yoy': 19.18, 'eps_next_year': 13.44, 'operating_margin': 43.61}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TWST,Twist Bioscience Corp,eps_growth;operating_margin,"{'revenue_growth_yoy': 23.24, 'eps_growth_yoy': -2.6848, 'eps_next_year': 35.08, 'operating_margin': -31.91}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TXG,10x Genomics Inc,revenue_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': -2.6100000000000003, 'eps_growth_yoy': 62.529999999999994, 'eps_next_year': 12.19, 'operating_margin': -11.700000000000001}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
TXRH,Texas Roadhouse Inc,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': 12.82, 'eps_growth_yoy': 9.569999999999999, 'eps_next_year': 19.1, 'operating_margin': 8.48}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
UAL,United Airlines Holdings Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 15.989999999999998, 'eps_growth_yoy': -17.11, 'eps_next_year': 48.3, 'operating_margin': 6.77}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
UBSI,United Bankshares Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 0.6799999999999999, 'eps_growth_yoy': 12.24, 'eps_next_year': 4.04, 'operating_margin': 35.02}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
UCTT,Ultra Clean Hldgs Inc,operating_margin,"{'revenue_growth_yoy': 24.310000000000002, 'eps_growth_yoy': 105.25999999999999, 'eps_next_year': 106.91, 'operating_margin': 2.8400000000000003}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
UPST,Upstart Holdings Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 41.75, 'eps_growth_yoy': 1.855, 'eps_next_year': 156.7, 'operating_margin': 3.9899999999999998}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
URBN,Urban Outfitters Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 11.42, 'eps_growth_yoy': 12.41, 'eps_next_year': 9.26, 'operating_margin': 9.8}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
URGN,UroGen Pharma Ltd,revenue_growth;operating_margin,"{'revenue_growth_yoy': 1.9922, 'eps_growth_yoy': 72.78, 'eps_next_year': 973.24, 'operating_margin': -35.32}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
USAR,USA Rare Earth Inc,operating_margin,"{'revenue_growth_yoy': None, 'eps_growth_yoy': -1.5523, 'eps_next_year': 59.38, 'operating_margin': -11.9139}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VCYT,Veracyte Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 15.49, 'eps_growth_yoy': 25.848, 'eps_next_year': 2.14, 'operating_margin': 17.22}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VECO,Veeco Instruments Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 16.48, 'eps_growth_yoy': -9.8, 'eps_next_year': 101.83, 'operating_margin': 4.26}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VIAV,Viavi Solutions Inc,eps_growth,"{'revenue_growth_yoy': 52.53, 'eps_growth_yoy': 2.6932, 'eps_next_year': 26.42, 'operating_margin': 10.39}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VICR,Vicor Corp,eps_growth,"{'revenue_growth_yoy': 49.25, 'eps_growth_yoy': 14.17, 'eps_next_year': 73.22, 'operating_margin': 18.64}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VNOM,Viper Energy Inc,eps_growth;eps_next_year,"{'revenue_growth_yoy': 129.26999999999998, 'eps_growth_yoy': 1.5984, 'eps_next_year': -11.24, 'operating_margin': 48.86}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VRDN,Viridian Therapeutics Inc,eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 95.83, 'eps_growth_yoy': 3.94, 'eps_next_year': 34.2, 'operating_margin': -5.4386}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VRNS,Varonis Systems Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 18.84, 'eps_growth_yoy': -27.529999999999998, 'eps_next_year': 178.96, 'operating_margin': -24.01}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VRSK,Verisk Analytics Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 4.36, 'eps_growth_yoy': -3.2099999999999995, 'eps_next_year': 12.93, 'operating_margin': 44.81}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VRSN,Verisign Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 6.03, 'eps_growth_yoy': 7.71, 'eps_next_year': 13.27, 'operating_margin': 67.86}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VRTX,Vertex Pharmaceuticals Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 11.99, 'eps_growth_yoy': 8.02, 'eps_next_year': 13.13, 'operating_margin': 39.54}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VSAT,Viasat Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -1.24, 'eps_growth_yoy': 12.030000000000001, 'eps_next_year': -2.2, 'operating_margin': 2.35}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VSNT,Versant Media Group Inc,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': -1.17, 'eps_growth_yoy': -20.39, 'eps_next_year': 76.89, 'operating_margin': 20.22}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
VTRS,Viatris Inc,revenue_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 8.5, 'eps_growth_yoy': 105.88, 'eps_next_year': 7.29, 'operating_margin': 9.0}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WAY,Waystar Holding Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 18.11, 'eps_growth_yoy': 18.57, 'eps_next_year': 12.63, 'operating_margin': 25.36}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WBD,Warner Bros. Discovery Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': -0.8, 'eps_growth_yoy': -5.3592, 'eps_next_year': 95.24, 'operating_margin': 5.63}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WDAY,Workday Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 14.29, 'eps_growth_yoy': 2.4694, 'eps_next_year': 17.34, 'operating_margin': 12.34}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WDC,Western Digital Corp,eps_growth,"{'revenue_growth_yoy': 43.84, 'eps_growth_yoy': 9.8514, 'eps_next_year': 65.95, 'operating_margin': 35.58}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WERN,Werner Enterprises Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 24.0, 'eps_growth_yoy': -85.41, 'eps_next_year': 90.57, 'operating_margin': 0.5700000000000001}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WFRD,Weatherford International plc,revenue_growth;eps_growth,"{'revenue_growth_yoy': -8.219999999999999, 'eps_growth_yoy': -71.24000000000001, 'eps_next_year': 36.68, 'operating_margin': 14.42}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WGS,GeneDx Holdings Corp,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 11.44, 'eps_growth_yoy': -2.6435, 'eps_next_year': 3516.32, 'operating_margin': -12.49}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WING,Wingstop Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 6.4399999999999995, 'eps_growth_yoy': 20.11, 'eps_next_year': 20.59, 'operating_margin': 28.77}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WIX,Wix.com Ltd,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 14.93, 'eps_growth_yoy': -2.8372, 'eps_next_year': 50.59, 'operating_margin': -3.1399999999999997}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WMG,Warner Music Group Corp,revenue_growth;eps_growth,"{'revenue_growth_yoy': 10.36, 'eps_growth_yoy': 13.4853, 'eps_next_year': 21.86, 'operating_margin': 18.77}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WMT,Walmart Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 7.33, 'eps_growth_yoy': 19.56, 'eps_next_year': 13.02, 'operating_margin': 4.16}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WSBC,Wesbanco Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 1.24, 'eps_growth_yoy': 59.650000000000006, 'eps_next_year': 8.07, 'operating_margin': 30.669999999999998}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WSC,WillScot Holdings Corp,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': -1.95, 'eps_growth_yoy': -33.300000000000004, 'eps_next_year': 22.29, 'operating_margin': 21.01}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WULF,TeraWulf Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': -6.02, 'eps_growth_yoy': -39.7368, 'eps_next_year': 89.82, 'operating_margin': -2.2732}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WWD,Woodward Inc,eps_next_year,"{'revenue_growth_yoy': 21.22, 'eps_growth_yoy': 36.29, 'eps_next_year': 13.27, 'operating_margin': 15.840000000000002}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
WYNN,Wynn Resorts Ltd,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 6.859999999999999, 'eps_growth_yoy': 106.86, 'eps_next_year': 10.16, 'operating_margin': 16.3}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
XE,X-Energy Inc,earnings_window,"{'revenue_growth_yoy': None, 'eps_growth_yoy': None, 'eps_next_year': 137.0, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
XEL,Xcel Energy Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -4.9399999999999995, 'eps_growth_yoy': 23.77, 'eps_next_year': 10.44, 'operating_margin': 21.16}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
XENE,Xenon Pharmaceuticals Inc,revenue_growth;eps_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': -100.0, 'eps_growth_yoy': -41.69, 'eps_next_year': -3.24, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
XMTR,Xometry Inc,operating_margin,"{'revenue_growth_yoy': 35.88, 'eps_growth_yoy': 66.12, 'eps_next_year': 82.02, 'operating_margin': -4.66}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
XP,XP Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 19.3, 'eps_growth_yoy': 21.12, 'eps_next_year': 15.3, 'operating_margin': 31.86}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
Z,Zillow Group Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 18.39, 'eps_growth_yoy': 5.1538, 'eps_next_year': 30.05, 'operating_margin': 0.48}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ZBIO,Zenas Biopharma Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': -100.0, 'eps_growth_yoy': -81.27, 'eps_next_year': 90.0, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ZBRA,Zebra Technologies Corp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 19.07, 'eps_growth_yoy': 121.66, 'eps_next_year': 6.17, 'operating_margin': 17.16}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ZG,Zillow Group Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 18.39, 'eps_growth_yoy': 5.1538, 'eps_next_year': 30.56, 'operating_margin': 0.48}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ZION,Zions Bancorporation N.A,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 19.1, 'eps_growth_yoy': 86.88, 'eps_next_year': -14.23, 'operating_margin': 29.060000000000002}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ZM,Zoom Communications Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 5.47, 'eps_growth_yoy': 74.18, 'eps_next_year': 3.95, 'operating_margin': 24.169999999999998}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ZS,Zscaler Inc,eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 25.430000000000003, 'eps_growth_yoy': -2.2481, 'eps_next_year': 11.24, 'operating_margin': -4.47}",,Finviz via finvizfinance screener views,2026-08-06T23:30:32+02:00
ADI,Analog Devices Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20;performance_21d,"{'price': 377.31, 'rsi14': 48.37779872798132, 'atr_pct': 3.8976484416345554, 'rvol20': 0.9119183687771186, 'performance_21d_pct': -2.0991177996886323, 'distance_52w_high_pct': 15.384270368460006, 'distance_resistance_pct': 18.181336301714776}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:31:13+02:00
AEIS,Advanced Energy Industries Inc,ema21_above_ema50;rsi14;rvol20,"{'price': 323.91, 'rsi14': 54.08606973392803, 'atr_pct': 7.296371394675402, 'rvol20': 0.6200120896660783, 'performance_21d_pct': 10.30854107069883, 'distance_52w_high_pct': 18.500905797101442, 'distance_resistance_pct': 20.338983050847453}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:31:27+02:00
AFRM,Affirm Holdings Inc,sma150_above_sma200;rsi14;rvol20;performance_21d,"{'price': 76.58, 'rsi14': 51.956481964783976, 'atr_pct': 4.700657841554037, 'rvol20': 0.6630832360824921, 'performance_21d_pct': -5.782480314960637, 'distance_52w_high_pct': 23.42, 'distance_resistance_pct': 13.345521023765993}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:31:41+02:00
APP,Applovin Corp,price_above_sma50;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;performance_21d,"{'price': 335.67, 'rsi14': 28.906669455792837, 'atr_pct': 8.814836239684865, 'rvol20': 2.326786974474552, 'performance_21d_pct': -35.71756865448695, 'distance_52w_high_pct': 54.980485776746555, 'distance_resistance_pct': 85.30103971162153}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:31:55+02:00
ARXS,Arxis Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 57.59, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:32:00+02:00
ASML,ASML Holding NV,price_above_sma50;rsi14;rvol20;performance_21d,"{'price': 1704.37, 'rsi14': 49.01284815710679, 'atr_pct': 4.814007591361988, 'rvol20': 0.5401446972764322, 'performance_21d_pct': -3.634410426031165, 'distance_52w_high_pct': 14.779795595911926, 'distance_resistance_pct': 17.343065179509153}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:32:14+02:00
AUPH,Aurinia Pharmaceuticals Inc,ema21_above_ema50;performance_21d,"{'price': 16.13, 'rsi14': 56.81568289320214, 'atr_pct': 3.833092920194129, 'rvol20': 2.0691206219305407, 'performance_21d_pct': -0.6161429451632894, 'distance_52w_high_pct': 16.207792207792213, 'distance_resistance_pct': 19.34283942963423}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:32:21+02:00
AVGO,Broadcom Inc,rvol20,"{'price': 420.57, 'rsi14': 62.53078461341315, 'atr_pct': 4.062828969138398, 'rvol20': 0.6955709211160276, 'performance_21d_pct': 8.200622604131835, 'distance_52w_high_pct': 15.037373737373738, 'distance_resistance_pct': 17.69880993425511}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:32:35+02:00
BSP,Bending Spoons S.p.A,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 45.15, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:32:49+02:00
CAI,Caris Life Sciences Inc,sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;distance_resistance,"{'price': 20.0, 'rsi14': 71.11293689713519, 'atr_pct': 5.424375294956064, 'rvol20': 2.833819814063315, 'performance_21d_pct': 15.473441108545028, 'distance_52w_high_pct': 52.94117647058824, 'distance_resistance_pct': -0.15000000000000568}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:33:03+02:00
CDNS,Cadence Design Systems Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20;performance_21d,"{'price': 338.42, 'rsi14': 43.22664445019553, 'atr_pct': 4.21912680496278, 'rvol20': 0.6413256711812293, 'performance_21d_pct': -9.527883227289735, 'distance_52w_high_pct': 18.78374811010583, 'distance_resistance_pct': 23.12806571715619}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:33:17+02:00
HAPN,Happen Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d,"{'price': 19.71, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:33:31+02:00
HONA,Honeywell Aerospace Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 156.47, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:33:45+02:00
HOOD,Robinhood Markets Inc,price_above_sma50;sma150_above_sma200;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 90.71, 'rsi14': 42.196065238550695, 'atr_pct': 6.537273743278877, 'rvol20': 0.59075688008989, 'performance_21d_pct': -20.100413987492296, 'distance_52w_high_pct': 41.0437677393525, 'distance_resistance_pct': 32.34483518906406}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:33:59+02:00
HYMC,Hycroft Mining Holding Corp,price_above_sma50;sma50_above_sma150;ema21_above_ema50;within_25pct_52w_high;rvol20,"{'price': 23.8, 'rsi14': 56.40044313608676, 'atr_pct': 7.4062958769767775, 'rvol20': 0.8615396388207881, 'performance_21d_pct': 14.47811447811449, 'distance_52w_high_pct': 59.475497148811776, 'distance_resistance_pct': 94.5378151260504}",gross_margin;operating_margin;pattern;previous_revenue_growth_yoy;revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:34:04+02:00
IBKR,Interactive Brokers Group Inc,price_above_sma50;rsi14;performance_21d,"{'price': 86.02, 'rsi14': 40.886404202966595, 'atr_pct': 4.161684065442288, 'rvol20': 1.666783777626706, 'performance_21d_pct': -7.901498929336204, 'distance_52w_high_pct': 12.080948487326253, 'distance_resistance_pct': 13.740990467333186}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:34:18+02:00
INCY,Incyte Corp,rsi14,"{'price': 118.38, 'rsi14': 52.437940868205075, 'atr_pct': 3.6190970336126087, 'rvol20': 1.2389583405248663, 'performance_21d_pct': 0.9551424185570534, 'distance_52w_high_pct': 10.723981900452488, 'distance_resistance_pct': 12.012164216928536}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:34:32+02:00
