ticker,name,failed_gates,values,missing_fields,source,retrieved_at
TARS,Tarsus Pharmaceuticals Inc,operating_margin,"{'revenue_growth_yoy': 106.87, 'eps_growth_yoy': 74.59, 'eps_next_year': 308.73, 'operating_margin': -9.5}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TEAM,Atlassian Corp,eps_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': 31.71, 'eps_growth_yoy': -39.839999999999996, 'eps_next_year': 10.51, 'operating_margin': 1.04}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TECH,Bio-Techne Corp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': -1.51, 'eps_growth_yoy': 128.15, 'eps_next_year': 6.73, 'operating_margin': 22.18}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TEM,Tempus AI Inc,operating_margin,"{'revenue_growth_yoy': 21.560000000000002, 'eps_growth_yoy': 112.51, 'eps_next_year': 97.35, 'operating_margin': -18.92}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TENB,Tenable Holdings Inc,revenue_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 8.58, 'eps_growth_yoy': 127.47, 'eps_next_year': 9.94, 'operating_margin': 4.21}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TER,Teradyne Inc,eps_growth,"{'revenue_growth_yoy': 103.99000000000001, 'eps_growth_yoy': 3.8531, 'eps_next_year': 27.62, 'operating_margin': 30.880000000000003}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TFSL,TFS Financial Corp,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 5.8999999999999995, 'eps_growth_yoy': 44.18, 'eps_next_year': 8.33, 'operating_margin': 15.659999999999998}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TGTX,TG Therapeutics Inc,eps_growth,"{'revenue_growth_yoy': 70.27, 'eps_growth_yoy': -71.16, 'eps_next_year': 167.84, 'operating_margin': 17.05}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TIGO,Millicom International Cellular SA,eps_growth;earnings_window,"{'revenue_growth_yoy': 44.47, 'eps_growth_yoy': -42.699999999999996, 'eps_next_year': 57.56, 'operating_margin': 23.61}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TLN,Talen Energy Corp,earnings_window,"{'revenue_growth_yoy': 21.64, 'eps_growth_yoy': 145.11, 'eps_next_year': 42.57, 'operating_margin': 34.73}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TMDX,Transmedics Group Inc,eps_growth,"{'revenue_growth_yoy': 21.18, 'eps_growth_yoy': -71.22, 'eps_next_year': 53.57, 'operating_margin': 14.85}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TMUS,T-Mobile US Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 7.85, 'eps_growth_yoy': 5.4, 'eps_next_year': 27.43, 'operating_margin': 21.17}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TNGX,Tango Therapeutics Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': -100.0, 'eps_growth_yoy': 12.31, 'eps_next_year': -15.72, 'operating_margin': -2.0622}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TPG,TPG Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': -51.970000000000006, 'eps_growth_yoy': -61.4324, 'eps_next_year': 26.88, 'operating_margin': 11.1}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TRI,Thomson-Reuters Corp,revenue_growth;eps_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 9.84, 'eps_growth_yoy': 7.249999999999999, 'eps_next_year': 14.11, 'operating_margin': 26.740000000000002}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TRMB,Trimble Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 11.81, 'eps_growth_yoy': 54.120000000000005, 'eps_next_year': 13.63, 'operating_margin': 18.240000000000002}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TRMD,Torm Plc,eps_next_year,"{'revenue_growth_yoy': 22.15, 'eps_growth_yoy': 91.51, 'eps_next_year': -48.7, 'operating_margin': 28.410000000000004}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TROW,T. Rowe Price Group Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 10.68, 'eps_growth_yoy': 28.62, 'eps_next_year': 43.0, 'operating_margin': 36.93}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TSCO,Tractor Supply Co,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 2.29, 'eps_growth_yoy': -14.899999999999999, 'eps_next_year': 6.17, 'operating_margin': 8.91}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TSEM,Tower Semiconductor Ltd,revenue_growth,"{'revenue_growth_yoy': 15.479999999999999, 'eps_growth_yoy': 60.31999999999999, 'eps_next_year': 69.0, 'operating_margin': 13.930000000000001}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TSLA,Tesla Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 25.52, 'eps_growth_yoy': -5.5, 'eps_next_year': 32.68, 'operating_margin': 4.61}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TTAN,ServiceTitan Inc,operating_margin,"{'revenue_growth_yoy': 24.63, 'eps_growth_yoy': 53.2, 'eps_next_year': 25.03, 'operating_margin': -13.94}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TTD,Trade Desk Inc,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': 11.82, 'eps_growth_yoy': -16.77, 'eps_next_year': 19.6, 'operating_margin': 20.26}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TTEK,Tetra Tech Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -4.47, 'eps_growth_yoy': -1.8599999999999999, 'eps_next_year': 10.19, 'operating_margin': 11.73}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TTMI,TTM Technologies Inc,earnings_window,"{'revenue_growth_yoy': 30.42, 'eps_growth_yoy': 51.66, 'eps_next_year': 32.01, 'operating_margin': 9.2}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TTWO,Take-Two Interactive Software Inc,revenue_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 6.15, 'eps_growth_yoy': 98.48, 'eps_next_year': 47.3, 'operating_margin': -1.6500000000000001}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TVTX,Travere Therapeutics Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 55.63, 'eps_growth_yoy': 14.62, 'eps_next_year': 4159.03, 'operating_margin': -10.639999999999999}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TW,Tradeweb Markets Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 8.959999999999999, 'eps_growth_yoy': 19.18, 'eps_next_year': 13.44, 'operating_margin': 43.61}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TWST,Twist Bioscience Corp,eps_growth;operating_margin,"{'revenue_growth_yoy': 23.24, 'eps_growth_yoy': -2.6848, 'eps_next_year': 35.08, 'operating_margin': -31.91}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TXG,10x Genomics Inc,revenue_growth;eps_next_year;operating_margin;earnings_window,"{'revenue_growth_yoy': -2.6100000000000003, 'eps_growth_yoy': 62.529999999999994, 'eps_next_year': 12.19, 'operating_margin': -11.700000000000001}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
TXRH,Texas Roadhouse Inc,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': 12.82, 'eps_growth_yoy': 9.569999999999999, 'eps_next_year': 19.1, 'operating_margin': 8.48}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
UAL,United Airlines Holdings Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 15.989999999999998, 'eps_growth_yoy': -17.11, 'eps_next_year': 48.3, 'operating_margin': 6.77}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
UBSI,United Bankshares Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 0.6799999999999999, 'eps_growth_yoy': 12.24, 'eps_next_year': 4.04, 'operating_margin': 35.02}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
UCTT,Ultra Clean Hldgs Inc,operating_margin,"{'revenue_growth_yoy': 24.310000000000002, 'eps_growth_yoy': 105.25999999999999, 'eps_next_year': 106.91, 'operating_margin': 2.8400000000000003}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ULTA,Ulta Beauty Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 11.08, 'eps_growth_yoy': 15.53, 'eps_next_year': 10.91, 'operating_margin': 12.58}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
UPST,Upstart Holdings Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 44.45, 'eps_growth_yoy': -1.6385, 'eps_next_year': 156.7, 'operating_margin': 3.4799999999999995}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
URBN,Urban Outfitters Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 11.42, 'eps_growth_yoy': 12.41, 'eps_next_year': 9.25, 'operating_margin': 9.8}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
URGN,UroGen Pharma Ltd,revenue_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 1.516, 'eps_growth_yoy': 49.18, 'eps_next_year': 311.88, 'operating_margin': -77.02}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
USAR,USA Rare Earth Inc,operating_margin,"{'revenue_growth_yoy': None, 'eps_growth_yoy': -1.5523, 'eps_next_year': 59.38, 'operating_margin': -11.9139}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VCYT,Veracyte Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 15.49, 'eps_growth_yoy': 25.848, 'eps_next_year': 2.14, 'operating_margin': 17.22}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VECO,Veeco Instruments Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': -5.35, 'eps_growth_yoy': -102.66999999999999, 'eps_next_year': 104.66, 'operating_margin': 4.31}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VIAV,Viavi Solutions Inc,eps_growth;earnings_window,"{'revenue_growth_yoy': 42.84, 'eps_growth_yoy': -70.19999999999999, 'eps_next_year': 37.11, 'operating_margin': 8.4}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VICR,Vicor Corp,eps_growth,"{'revenue_growth_yoy': 49.25, 'eps_growth_yoy': 14.17, 'eps_next_year': 73.22, 'operating_margin': 18.64}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VNOM,Viper Energy Inc,eps_growth;eps_next_year,"{'revenue_growth_yoy': 129.26999999999998, 'eps_growth_yoy': 1.5984, 'eps_next_year': -11.24, 'operating_margin': 48.86}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VRDN,Viridian Therapeutics Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 95.83, 'eps_growth_yoy': 3.94, 'eps_next_year': 34.57, 'operating_margin': -5.4386}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VRNS,Varonis Systems Inc,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 18.84, 'eps_growth_yoy': -27.529999999999998, 'eps_next_year': 178.96, 'operating_margin': -24.01}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VRSK,Verisk Analytics Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 4.36, 'eps_growth_yoy': -3.2099999999999995, 'eps_next_year': 12.93, 'operating_margin': 44.81}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VRSN,Verisign Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 6.03, 'eps_growth_yoy': 7.71, 'eps_next_year': 13.27, 'operating_margin': 67.86}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VRTX,Vertex Pharmaceuticals Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 11.65, 'eps_growth_yoy': 8.03, 'eps_next_year': 13.13, 'operating_margin': 39.489999999999995}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VSAT,Viasat Inc,revenue_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 2.11, 'eps_growth_yoy': 121.75, 'eps_next_year': 7.39, 'operating_margin': 2.33}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VSNT,Versant Media Group Inc,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': -1.17, 'eps_growth_yoy': -20.39, 'eps_next_year': 72.76, 'operating_margin': 20.22}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
VTRS,Viatris Inc,revenue_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': 8.5, 'eps_growth_yoy': 105.88, 'eps_next_year': 7.39, 'operating_margin': 9.0}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WAY,Waystar Holding Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 18.11, 'eps_growth_yoy': 18.57, 'eps_next_year': 12.56, 'operating_margin': 25.36}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WBD,Warner Bros. Discovery Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': -0.8, 'eps_growth_yoy': -5.3592, 'eps_next_year': 95.49, 'operating_margin': 5.63}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WDAY,Workday Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 14.29, 'eps_growth_yoy': 2.4694, 'eps_next_year': 17.34, 'operating_margin': 12.34}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WDC,Western Digital Corp,eps_growth;earnings_window,"{'revenue_growth_yoy': 45.47, 'eps_growth_yoy': 4.8337, 'eps_next_year': 87.09, 'operating_margin': 31.169999999999998}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WERN,Werner Enterprises Inc,eps_growth;operating_margin,"{'revenue_growth_yoy': 24.0, 'eps_growth_yoy': -85.41, 'eps_next_year': 90.57, 'operating_margin': 0.5700000000000001}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WFRD,Weatherford International plc,revenue_growth;eps_growth,"{'revenue_growth_yoy': -8.219999999999999, 'eps_growth_yoy': -71.24000000000001, 'eps_next_year': 36.68, 'operating_margin': 14.42}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WGS,GeneDx Holdings Corp,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 11.44, 'eps_growth_yoy': -2.6435, 'eps_next_year': 3516.32, 'operating_margin': -12.49}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WING,Wingstop Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 6.4399999999999995, 'eps_growth_yoy': 20.11, 'eps_next_year': 20.59, 'operating_margin': 28.77}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WIX,Wix.com Ltd,revenue_growth;eps_growth;operating_margin,"{'revenue_growth_yoy': 14.93, 'eps_growth_yoy': -2.8372, 'eps_next_year': 50.59, 'operating_margin': -5.06}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WMG,Warner Music Group Corp,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': 16.71, 'eps_growth_yoy': 3.9306, 'eps_next_year': 25.2, 'operating_margin': 18.35}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WMT,Walmart Inc,revenue_growth;eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 7.33, 'eps_growth_yoy': 19.56, 'eps_next_year': 13.02, 'operating_margin': 4.16}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WSBC,Wesbanco Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 1.24, 'eps_growth_yoy': 59.650000000000006, 'eps_next_year': 8.07, 'operating_margin': 30.669999999999998}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WSC,WillScot Holdings Corp,revenue_growth;eps_growth;earnings_window,"{'revenue_growth_yoy': -1.95, 'eps_growth_yoy': -33.300000000000004, 'eps_next_year': 22.29, 'operating_margin': 21.01}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WULF,TeraWulf Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': -1.1400000000000001, 'eps_growth_yoy': -5.3069, 'eps_next_year': 87.7, 'operating_margin': -146.28}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WWD,Woodward Inc,eps_next_year,"{'revenue_growth_yoy': 21.22, 'eps_growth_yoy': 36.29, 'eps_next_year': 13.27, 'operating_margin': 15.840000000000002}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
WYNN,Wynn Resorts Ltd,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 9.2, 'eps_growth_yoy': 51.23, 'eps_next_year': 10.44, 'operating_margin': 16.14}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
XEL,Xcel Energy Inc,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': -4.9399999999999995, 'eps_growth_yoy': 23.77, 'eps_next_year': 10.44, 'operating_margin': 21.16}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
XENE,Xenon Pharmaceuticals Inc,revenue_growth;eps_growth;eps_next_year;earnings_window,"{'revenue_growth_yoy': -100.0, 'eps_growth_yoy': -41.69, 'eps_next_year': -3.24, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
XMTR,Xometry Inc,operating_margin,"{'revenue_growth_yoy': 35.88, 'eps_growth_yoy': 66.12, 'eps_next_year': 82.02, 'operating_margin': -4.66}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
XP,XP Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': 19.3, 'eps_growth_yoy': 21.12, 'eps_next_year': 15.3, 'operating_margin': 31.86}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
Z,Zillow Group Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 18.39, 'eps_growth_yoy': 5.1538, 'eps_next_year': 31.45, 'operating_margin': 0.48}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ZBIO,Zenas Biopharma Inc,revenue_growth;eps_growth,"{'revenue_growth_yoy': -100.0, 'eps_growth_yoy': -81.27, 'eps_next_year': 90.0, 'operating_margin': None}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ZBRA,Zebra Technologies Corp,revenue_growth;eps_growth;eps_next_year,"{'revenue_growth_yoy': 15.629999999999999, 'eps_growth_yoy': 4.04, 'eps_next_year': 6.89, 'operating_margin': 15.629999999999999}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ZG,Zillow Group Inc,revenue_growth;eps_growth;operating_margin;earnings_window,"{'revenue_growth_yoy': 18.39, 'eps_growth_yoy': 5.1538, 'eps_next_year': 31.89, 'operating_margin': 0.48}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ZION,Zions Bancorporation N.A,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 19.1, 'eps_growth_yoy': 86.88, 'eps_next_year': -14.23, 'operating_margin': 29.060000000000002}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ZM,Zoom Communications Inc,revenue_growth;eps_next_year,"{'revenue_growth_yoy': 5.47, 'eps_growth_yoy': 74.18, 'eps_next_year': 3.95, 'operating_margin': 24.169999999999998}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ZS,Zscaler Inc,eps_growth;eps_next_year;operating_margin,"{'revenue_growth_yoy': 25.430000000000003, 'eps_growth_yoy': -2.2481, 'eps_next_year': 11.24, 'operating_margin': -4.47}",,Finviz via finvizfinance screener views,2026-08-05T22:43:10+02:00
ADI,Analog Devices Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20;performance_21d,"{'price': 377.69, 'rsi14': 48.55505762989111, 'atr_pct': 3.9610637680070484, 'rvol20': 0.7251463249071719, 'performance_21d_pct': -0.3535340210537363, 'distance_52w_high_pct': 15.299051378080783, 'distance_resistance_pct': 18.062432153353285}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:43:50+02:00
AEIS,Advanced Energy Industries Inc,ema21_above_ema50;rvol20,"{'price': 329.23, 'rsi14': 55.5511618566384, 'atr_pct': 7.330425355727677, 'rvol20': 1.0959112969188793, 'performance_21d_pct': 14.42324401348487, 'distance_52w_high_pct': 17.162338969404182, 'distance_resistance_pct': 18.394435501017526}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:44:05+02:00
AFRM,Affirm Holdings Inc,sma150_above_sma200;rvol20;performance_21d,"{'price': 78.47, 'rsi14': 55.71251521245034, 'atr_pct': 4.684464699910438, 'rvol20': 0.6660581587652801, 'performance_21d_pct': -6.15881368093758, 'distance_52w_high_pct': 21.53, 'distance_resistance_pct': 10.61552185548617}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:44:19+02:00
ALAB,Astera Labs Inc,price_above_sma50;within_25pct_52w_high;rsi14;performance_21d,"{'price': 318.43, 'rsi14': 47.83410840431533, 'atr_pct': 12.04042571565742, 'rvol20': 2.0097833249296495, 'performance_21d_pct': -16.835122358902034, 'distance_52w_high_pct': 36.2472125798987, 'distance_resistance_pct': 56.855886694092895}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:44:34+02:00
AMD,Advanced Micro Devices Inc,price_above_sma50;rsi14;performance_21d,"{'price': 482.05, 'rsi14': 46.612482667485715, 'atr_pct': 8.378429734464046, 'rvol20': 1.7022675351687253, 'performance_21d_pct': -6.599368351707968, 'distance_52w_high_pct': 17.5602414789732, 'distance_resistance_pct': 21.30069494865678}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:44:49+02:00
ARXS,Arxis Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 59.6, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:45:03+02:00
ASML,ASML Holding NV,price_above_sma50;rsi14;rvol20;performance_21d,"{'price': 1678.22, 'rsi14': 46.89586369644926, 'atr_pct': 4.97440519206341, 'rvol20': 0.6151060643598356, 'performance_21d_pct': -3.952428918089823, 'distance_52w_high_pct': 16.08732174643493, 'distance_resistance_pct': 19.171503140231913}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:45:18+02:00
AVGO,Broadcom Inc,rvol20,"{'price': 418.28, 'rsi14': 61.7967648741115, 'atr_pct': 4.081655151053049, 'rvol20': 0.8107648835154655, 'performance_21d_pct': 12.81083122066995, 'distance_52w_high_pct': 15.498989898989905, 'distance_resistance_pct': 18.341780625418387}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:45:24+02:00
BSP,Bending Spoons S.p.A,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 43.75, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:45:38+02:00
CDNS,Cadence Design Systems Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20;performance_21d,"{'price': 337.07, 'rsi14': 42.340693362683524, 'atr_pct': 4.362644716268256, 'rvol20': 0.6869530501333203, 'performance_21d_pct': -9.160243626367704, 'distance_52w_high_pct': 19.10772996712184, 'distance_resistance_pct': 23.621206277627792}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:45:52+02:00
DLO,DLocal Limited,sma150_above_sma200;distance_resistance,"{'price': 15.2, 'rsi14': 61.3478830722259, 'atr_pct': 3.5585021024338923, 'rvol20': 1.3068462891395252, 'performance_21d_pct': 2.1505376344086002, 'distance_52w_high_pct': 9.415971394517292, 'distance_resistance_pct': 2.0394736842105297}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:46:07+02:00
HAPN,Happen Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d,"{'price': 20.42, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:46:13+02:00
HOOD,Robinhood Markets Inc,price_above_sma50;sma150_above_sma200;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 92.8, 'rsi14': 44.33239226216037, 'atr_pct': 6.66689772663535, 'rvol20': 0.6735928174077944, 'performance_21d_pct': -17.803365810451734, 'distance_52w_high_pct': 39.68538911048298, 'distance_resistance_pct': 29.364224137931032}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:46:27+02:00
